"","filling_avg_temp","filling_fq_Maximum_temperature..31","filling_fq_Precipitation_amount..0.1","filling_fq_Precipitation_amount..40","filling_fq_Snow_depth..1","filling_length_days","filling_since_nyear_days","filling_since_seed_days","filling_sk_Maximum_temperature..31","filling_sk_Precipitation_amount..0.1","filling_sk_Precipitation_amount..40","filling_sk_Snow_depth..1","filling_total_prec","generative_avg_temp","generative_fq_Maximum_temperature..31","generative_fq_Precipitation_amount..0.1","generative_fq_Precipitation_amount..40","generative_fq_Snow_depth..1","generative_length_days","generative_since_nyear_days","generative_since_seed_days","generative_sk_Maximum_temperature..31","generative_sk_Precipitation_amount..0.1","generative_sk_Precipitation_amount..40","generative_sk_Snow_depth..1","generative_total_prec","NA_avg_temp","NA_fq_Maximum_temperature..31","NA_fq_Minimum_temperature...15","NA_fq_Precipitation_amount..0.1","NA_fq_Precipitation_amount..40","NA_fq_Snow_depth..1","NA_fq_Snow_depth..4","NA_length_days","NA_sk_Maximum_temperature..31","NA_sk_Minimum_temperature...15","NA_sk_Precipitation_amount..0.1","NA_sk_Precipitation_amount..40","NA_sk_Snow_depth..1","NA_sk_Snow_depth..4","NA_total_prec","vegetative_avg_temp","vegetative_fq_Maximum_temperature..31","vegetative_fq_Precipitation_amount..0.1","vegetative_fq_Precipitation_amount..40","vegetative_fq_Snow_depth..1","vegetative_fq_Snow_depth..4","vegetative_length_days","vegetative_since_nyear_days","vegetative_sk_Maximum_temperature..31","vegetative_sk_Precipitation_amount..0.1","vegetative_sk_Precipitation_amount..40","vegetative_sk_Snow_depth..1","vegetative_sk_Snow_depth..4","vegetative_total_prec","critical_events","filling","generative","NA.","vegetative","area"
"sd_s1",0.447213595499958,12.9691942694988,11.1803398874989,6.94982014155762,11.2605506082074,19.3002590656188,4.91934955049954,7.46324326281812,8.34865258589672,11.6275534829989,22.3606797749979,3.56370593624109,7.50333259292163,3.70135110466435,12.0332871651931,9.01665126307988,15.8587515271537,16.8166584076623,19.9574547475373,10.733126291999,16.0996894379985,11.0136279218067,8.4970583144992,10.1833196944808,17.0821544308673,21.6217483104397,5.81377674149945,10.8949529599719,24.1495341569977,0.447213595499958,10.4307238483242,4.18330013267038,26.9499536177708,16.9941166289984,11.0770032048384,20.9642552932366,4.2190046219458,11.3137084989848,21.4196171767845,18.7829710109982,2.88097205817759,17.4413302244984,15.9937487788198,10.2323017938292,10.7563934476199,12.0747670784989,0.447213595499958,7.60263112349929,5.71839138219832,13.114877048604,1.30384048104053,4.87852436706019,3.13049516849971,0,3.3466401061363,7.15541752799933,9.69535971483266,13.8636214604987,2.94957624075052,19.6773982019981,0
"sd_st",8.31865373723417,3.13049516849971,6.70820393249937,3.42052627529741,13.311649033835,20.5255937794744,16.9941166289984,5.7706152185014,2.70185121722126,4.47213595499958,22.8078933704979,2.96647939483827,1.6431676725155,4.06201920231798,12.328828005938,9.95991967839099,13.4164078649987,19.9699774661866,18.1714061095998,20.1246117974981,14.3108350559987,5.45893762558247,11.4149025401008,4.03732584763727,18.1879080710235,14.656056768449,3.56370593624109,10.8535708409721,24.5967477524977,0.894427190999916,10.9772492000501,6.83373982530795,26.8830801806638,13.8636214604987,6.76017751246223,12.1326007104825,4.84767985741633,11.0770032048384,8.76356092008266,19.2145777991607,4.32434966208793,21.466252583998,15.5080624192708,4.39317652729776,10.9909053312273,14.7580486514986,0.894427190999916,4.02492235949962,11.1669154201149,13.3304163475864,9.12688336728371,7.04982269280583,4.91934955049954,0,8.87130204648675,8.94427190999916,8.92748564826626,1.34164078649987,2.70185121722126,10.733126291999,0
"sd_cf",29.3513202428783,17.4413302244984,0.894427190999916,3.43511280746353,21.1660104885167,19.3261480900877,8.94427190999916,20.820662813657,5.16720427310553,7.60263112349929,24.5967477524977,15.2545075305629,15.4012986465428,6.30079360080935,28.754130138121,15.0266430050095,2.96647939483827,18.528356645963,17.5926120857592,13.4164078649987,9.83869910099907,28.3548937575157,15.4596248337403,6.18869937870632,15.2708873350569,17.9304210770411,3.4928498393146,2.38746727726266,3.57770876399966,8.07465169527454,18.6467155284785,11.8827606220104,11.8659175793531,1.34164078649987,1,14.8593404968054,19.8796378236627,22.7552191815416,17.5157072366491,12.5817327900413,16.1338154197945,16.9941166289984,28.2807354925575,23.511699215497,26.3571622144722,5.81377674149945,18.7829710109982,4.47213595499958,6.76756972627545,27.4827218448246,5.12835256198323,19.8821528009419,4.02492235949962,19.2301846064982,11.9498953970317,0,12.8530152104477,4.91934955049954,17.5698605572156,11.1803398874989,4.39317652729776
