"production"
4.45898767581001
4.4624538837865
4.49869794147757
4.59107126160859
4.58700621536042
4.765586907394
4.86907172977447
4.63083793273667
4.52504414150881
4.53903038348355
4.78415284151653
4.91852000518845
4.46935046284556
4.59713801429083
4.67934958416234
4.70772677431318
4.40793801645838
4.78582368568135
4.74493212836325
4.43911560165801
4.6269316777696
4.57471097850338
4.2710950739666
4.25277179881662
4.72650247115562
4.83071086190202
4.59511985013459
4.3333614626926
4.58292457704077
4.58700621536042
4.27249074760558
4.59985609116432
4.59250026038729
4.68587421340305
4.42723897749543
4.98838968514894
4.95017732505914
5.08574276658306
4.96703165661412
4.68398136641238
4.75703253529734
4.67934958416234
4.88280192258637
4.92289637978825
4.79826681595
4.40915530206213
4.68859179412716
4.87976701889122
5.01727983681492
4.81055701571304
4.80155899999348
4.83628190695148
4.89034912822175
4.59511985013459
3.74950407593037
3.67376581630389
3.64021428213266
3.8308129500026
3.83729945923221
4.13356527537538
4.2710950739666
4.3333614626926
4.24132675257075
3.8308129500026
4.41763506214125
4.44382703557933
3.85862222870103
4.11087386417331
4.13836144763888
4.17130560335823
4.07584109065754
4.21950770517611
4.39444915467244
4.3732381286408
4.20319896713418
4.08260930600368
3.87120101090789
3.63495111208838
4.28358656186063
4.51633897228148
4.21360798304892
3.92197333628131
4.15731936138349
4.10923317471585
4.07243972683405
4.58087749341905
4.61003831738495
4.64955064166882
4.51743127168008
4.94092788167144
4.88809094133816
4.94449549159171
4.87213921684233
4.68398136641238
4.83071086190202
4.68305672464516
4.90823336047817
4.92071058656827
4.80974235171687
4.49088103958596
4.69409639518249
4.6802776584749
4.89783979995091
4.73707525686803
4.70953020131233
4.65871095291612
4.69501088998788
4.42843300748804
4.82269799851667
4.87824610605051
4.83786795010711
5.01794186927869
5.03825046112923
5.13932163505758
5.23537756677416
5.12752904556775
5.26734256224861
4.94734044372394
5.28421844216853
5.41476617919128
4.78582368568135
4.83230575857184
5.0587903359833
5.02058562494942
4.82350218030508
4.93949726626292
5.25853649653619
5.14807570321749
5.03174425730649
4.95017732505914
4.33073334028633
4.66343909411207
5.24386118075198
5.29531285752774
5.09436350962697
4.98565930802608
5.13108144717212
5.11078224270119
4.9351930989294
5.12907589128943
5.14166355650266
4.7066612248675
4.93087032562739
5.09864617141897
4.90082042808905
5.14923714353388
5.02322240960173
4.90156419904189
4.76898827121749
4.67656018207476
4.88280192258637
4.89709325269713
4.7518645651389
4.57677071146639
4.77153172320332
4.72384171570559
4.87748478130875
4.78331637137157
4.72827238312207
4.82430571590476
4.80647704269313
4.50313746042294
4.72384171570559
4.30945594183905
4.4320065669789
4.829912458666
4.9119193211571
5.10897119481712
5.18682699051467
5.12038615805537
5.22413246835866
4.73356340075649
5.35327892462201
5.42978412929034
4.85903690994514
5.1191907006506
5.26888855585722
5.23644196282995
5.06069449396899
5.38632824387075
5.3949902538083
5.36737690247953
5.23057371446152
5.33078455668554
4.25277179881662
4.96424225452655
5.48604097263099
5.60396213937399
5.10897119481712
5.18122159467179
5.15848042136024
5.18738580584075
5.27248660651351
5.38720697854944
5.40565492656508
4.83694835149464
5.12871458216186
5.35327892462201
5.22789490225149
5.48976383111899
5.16991565174351
4.84497417819541
5.06890420222023
5.00193085346611
5.19904936488937
5.23803643566311
5.02388052084628
4.84103250971008
4.97466263363744
5.03043792139244
5.01727983681492
5.05560865973899
4.88582764350291
4.89110072540107
4.83469334426634
4.7740687224499
5.01595445557386
5.01529110563245
4.95723451736914
5.13873529672357
5.17501915020354
5.32300997913841
5.31271324683177
5.20839265902005
5.1624976434055
5.27607175760072
5.27299955856375
5.32981603360741
4.99314997975524
5.06449196688697
5.23909800688807
5.23803643566311
5.02190488635449
5.12455904041457
5.06638530920075
4.72650247115562
4.84182208732709
4.77153172320332
4.47506150064107
4.63763737612559
4.97673374242057
4.98497554731568
4.8941014778403
4.49535531998088
4.92507740573461
4.88052660874924
4.65491227788291
4.80849462987032
4.85571876552614
4.66614298247881
4.39321382406445
4.93806460126142
4.84182208732709
4.97466263363744
4.98429131875665
4.77153172320332
4.69134788222914
4.67002115830771
4.95723451736914
4.90970937550629
4.92797806041525
4.44500143383527
4.85826081367025
5.04213396115563
5.09803548437709
4.91998092582813
4.69134788222914
5.02256386496153
5.10230248262208
4.66814498514948
4.82269799851667
4.72650247115562
4.68951133442184
4.83866002935645
4.91632461462501
4.98565930802608
5.03695260241363
4.81380905109942
4.41400968052693
4.78915702210111
4.89034912822175
5.06890420222023
4.69592454925656
4.52287494326126
4.88052660874924
4.75703253529734
4.60816569496789
4.9119193211571
4.98702542845712
4.72384171570559
4.73092139129365
4.57574137529728
4.47049528266149
4.27666611901606
4.68305672464516
4.92289637978825
4.72915616576908
4.13356527537538
4.65014355163082
4.52396013056255
4.42962561347316
4.66913979532603
4.63852758964209
4.16533100078859
3.63495111208838
4.46820433091493
4.37952350445576
4.4414740933173
4.38949864951258
3.83945231259331
3.99452422693989
3.86911550441687
4.3425058765116
4.31882055877009
4.22097721315547
3.72328088083127
4.11903717481247
4.30541553230204
4.45782959808938
4.25277179881662
4.27249074760558
4.13995507347415
4.41642806139121
4.18965474202643
