"Index","Lambda","filling_avg_temp","filling_fq_Maximum_temperature..31","filling_fq_Precipitation_amount..0.1","filling_fq_Precipitation_amount..40","filling_fq_Snow_depth..1","filling_length_days","filling_since_nyear_days","filling_since_seed_days","filling_sk_Maximum_temperature..31","filling_sk_Precipitation_amount..0.1","filling_sk_Precipitation_amount..40","filling_sk_Snow_depth..1","filling_total_prec","generative_avg_temp","generative_fq_Maximum_temperature..31","generative_fq_Precipitation_amount..0.1","generative_fq_Precipitation_amount..40","generative_fq_Snow_depth..1","generative_length_days","generative_since_nyear_days","generative_since_seed_days","generative_sk_Maximum_temperature..31","generative_sk_Precipitation_amount..0.1","generative_sk_Precipitation_amount..40","generative_sk_Snow_depth..1","generative_total_prec","NA_avg_temp","NA_fq_Maximum_temperature..31","NA_fq_Minimum_temperature...15","NA_fq_Precipitation_amount..0.1","NA_fq_Precipitation_amount..40","NA_fq_Snow_depth..1","NA_fq_Snow_depth..4","NA_length_days","NA_sk_Maximum_temperature..31","NA_sk_Minimum_temperature...15","NA_sk_Precipitation_amount..0.1","NA_sk_Precipitation_amount..40","NA_sk_Snow_depth..1","NA_sk_Snow_depth..4","NA_total_prec","vegetative_avg_temp","vegetative_fq_Maximum_temperature..31","vegetative_fq_Precipitation_amount..0.1","vegetative_fq_Precipitation_amount..40","vegetative_fq_Snow_depth..1","vegetative_fq_Snow_depth..4","vegetative_length_days","vegetative_since_nyear_days","vegetative_sk_Maximum_temperature..31","vegetative_sk_Precipitation_amount..0.1","vegetative_sk_Precipitation_amount..40","vegetative_sk_Snow_depth..1","vegetative_sk_Snow_depth..4","vegetative_total_prec","critical_events","filling","generative","NA.","vegetative","area"
"S1",0.00422148462108406,-0.002802788183476,-0.0211031216256819,-0.020316806525819,-0.023909472062491,-0.0143208681648478,-0.0211988456909492,-0.0244275749874335,-0.0246415872685646,-0.0241850083500983,-0.0201617924607413,-0.0256612993334166,-0.0152979922583653,-0.0139387787135699,0.00021025106999979,-0.0168143089614905,-0.0203008142176238,-0.0174535365265995,-0.0171557135885679,-0.0202188367509019,-0.0220875625912628,-0.0217261775507354,-0.031730599817242,-0.0216365064006645,-0.0165048241166141,-0.0263706984416469,-0.0185179994817108,0.00223792493052132,-0.0200737729102486,-0.0203374646468728,0.0159762599880224,-0.0189052301073876,-0.0190833690756794,-0.0208632693089595,-0.0202498169932111,-0.0209923436005217,-0.0218115361558596,-0.0168865258757934,-0.01650390624368,-0.0182184973292627,-0.0215003111165772,-0.0175745747529753,-0.0214245837198633,-0.0229711753965799,-0.0177468429938079,-0.0259709135791507,-0.0197778662673932,-0.0209866146244176,-0.0211340068360537,-0.0154353469811425,-0.0238986078244893,-0.0162968967731214,-0.0188871138749656,-0.0220690869476718,-0.0223223621028724,-0.0206318962247573,-0.0224212581084173,-0.0212225720680242,-0.0227756131289672,-0.0140733445399191,-0.0231884599744134,0.82382720941868
"S1",0.0297817394052982,-0.0183086298591603,-0.0143075628275826,-0.0176355114987435,-0.0154522256450019,-0.0159131772071962,-0.0162655336851628,-0.0118336278213983,-0.00918907945815106,-0.0120394612309784,-0.0125856302390563,-0.0133831904350171,-0.00946107985584818,-0.0153999503201138,-0.0145112103849014,-0.0138516305034998,-0.012982953972171,-0.00809654539134944,-0.0158176577646502,-0.0152411402084439,-0.0119585770555677,-0.0103797182755356,-0.0116730814836633,-0.0121265403601895,-0.0132361561030184,-0.0111143349377016,-0.00723780884121359,-0.0034364358531626,-0.0104961644522239,-0.00951985980493405,0.00368514026322014,-0.00796391696703139,-0.0173987582778203,-0.00823116508724455,-0.0147895146054839,-0.0145367112962101,-0.0111637380508284,-0.0124381656082822,-0.0107806739210561,-0.0131933492593754,-0.0113026504714913,-0.00877990534427165,-0.0076084718837296,-0.0112034684681415,-0.0100162200879892,-0.0171891639590953,-0.0112539685341457,-0.0113430157493362,-0.0118595385571532,-0.00580942263606329,-0.0121939202070137,-0.0159495651711446,-0.0114005835461774,-0.0106418142079018,-0.012907486492014,-0.0152747523192665,-0.00779285497399507,-0.00936002567639882,-0.00988355350635554,-0.00759180091949293,-0.0107652523706848,0.943325151879495
